node: 0, parent: -1, adj: [141730, 21454]
node: 147777, parent: 80025, adj: [57325, 80025]
node: 57325, parent: 147777, adj: [1565, 147777]
node: 1565, parent: 57325, adj: [54494, 57325]
node: 54494, parent: 1565, adj: [117303, 1565]
node: 117303, parent: 54494, adj: [85468, 54494]
node: 85468, parent: 117303, adj: [189533, 117303]
node: 189533, parent: 85468, adj: [38315, 85468]
node: 38315, parent: 189533, adj: [134358, 189533]
node: 134358, parent: 38315, adj: [85109, 38315]
node: 85109, parent: 134358, adj: [145539, 134358]
node: 145539, parent: 85109, adj: [117227, 85109]
node: 117227, parent: 145539, adj: [44210, 145539]
node: 44210, parent: 117227, adj: [197317, 117227]
node: 197317, parent: 44210, adj: [166751, 44210]
node: 166751, parent: 197317, adj: [162482, 197317]
node: 162482, parent: 166751, adj: [48756, 166751]
node: 48756, parent: 162482, adj: [2791, 162482]
node: 2791, parent: 48756, adj: [176589, 48756]
node: 176589, parent: 2791, adj: [112218, 2791]
node: 112218, parent: 176589, adj: [190884, 176589]
node: 190884, parent: 112218, adj: [17197, 112218]
node: 17197, parent: 190884, adj: [189318, 190884]
node: 189318, parent: 17197, adj: [105390, 17197]
node: 105390, parent: 189318, adj: [25819, 189318]
node: 25819, parent: 105390, adj: [139357, 105390]
node: 139357, parent: 25819, adj: [22803, 25819]
node: 22803, parent: 139357, adj: [129021, 139357]
node: 129021, parent: 22803, adj: [145800, 22803]
node: 145800, parent: 129021, adj: [75671, 129021]
node: 75671, parent: 145800, adj: [111102, 145800]
node: 111102, parent: 75671, adj: [76808, 75671]
node: 76808, parent: 111102, adj: [11830, 111102]
node: 11830, parent: 76808, adj: [179027, 76808]
node: 179027, parent: 11830, adj: [142080, 11830]
node: 142080, parent: 179027, adj: [145206, 179027]
node: 145206, parent: 142080, adj: [28966, 142080]
node: 28966, parent: 145206, adj: [3734, 145206]
node: 3734, parent: 28966, adj: [168469, 28966]
node: 168469, parent: 3734, adj: [75698, 3734]
node: 75698, parent: 168469, adj: [18264, 168469]
node: 18264, parent: 75698, adj: [116909, 75698]
node: 116909, parent: 18264, adj: [100120, 18264]
node: 100120, parent: 116909, adj: [27614, 116909]
node: 27614, parent: 100120, adj: [88352, 100120]
node: 88352, parent: 27614, adj: [100089, 27614]
node: 100089, parent: 88352, adj: [46151, 88352]
node: 46151, parent: 100089, adj: [122042, 100089]
node: 122042, parent: 46151, adj: [4699, 46151]
node: 4699, parent: 122042, adj: [173244, 122042]
node: 173244, parent: 4699, adj: [184055, 4699]
node: 184055, parent: 173244, adj: [160436, 173244]
node: 160436, parent: 184055, adj: [64085, 184055]
node: 64085, parent: 160436, adj: [44778, 160436]
node: 44778, parent: 64085, adj: [121428, 64085]
node: 121428, parent: 44778, adj: [73733, 44778]
node: 73733, parent: 121428, adj: [74666, 121428]
node: 74666, parent: 73733, adj: [184590, 73733]
node: 184590, parent: 74666, adj: [46572, 74666]
node: 46572, parent: 184590, adj: [174017, 184590]
node: 174017, parent: 46572, adj: [52364, 46572]
node: 52364, parent: 174017, adj: [134241, 174017]
node: 134241, parent: 52364, adj: [171210, 52364]
node: 171210, parent: 134241, adj: [54746, 134241]
node: 54746, parent: 171210, adj: [80455, 171210]
node: 80455, parent: 54746, adj: [174257, 54746]
node: 174257, parent: 80455, adj: [86415, 80455]
node: 86415, parent: 174257, adj: [111105, 174257]
node: 111105, parent: 86415, adj: [93866, 86415]
node: 93866, parent: 111105, adj: [179209, 111105]
node: 179209, parent: 93866, adj: [188628, 93866]
node: 188628, parent: 179209, adj: [120048, 179209]
node: 120048, parent: 188628, adj: [152464, 188628]
node: 152464, parent: 120048, adj: [84653, 120048]
node: 84653, parent: 152464, adj: [137308, 152464]
node: 137308, parent: 84653, adj: [181963, 84653]
node: 181963, parent: 137308, adj: [741, 137308]
node: 741, parent: 181963, adj: [181157, 181963]
node: 181157, parent: 741, adj: [1586, 741]
node: 1586, parent: 181157, adj: [80202, 181157]
node: 80202, parent: 1586, adj: [52753, 1586]
node: 52753, parent: 80202, adj: [181768, 80202]
node: 181768, parent: 52753, adj: [95948, 52753]
node: 95948, parent: 181768, adj: [57146, 181768]
node: 57146, parent: 95948, adj: [14792, 95948]
node: 14792, parent: 57146, adj: [69544, 57146]
node: 69544, parent: 14792, adj: [51816, 14792]
node: 51816, parent: 69544, adj: [67035, 69544]
node: 67035, parent: 51816, adj: [32984, 51816]
node: 32984, parent: 67035, adj: [10773, 67035]
node: 10773, parent: 32984, adj: [1185, 32984]
node: 1185, parent: 10773, adj: [43788, 10773]
node: 43788, parent: 1185, adj: [172258, 1185]
node: 172258, parent: 43788, adj: [179414, 43788]
node: 179414, parent: 172258, adj: [87412, 172258]
node: 87412, parent: 179414, adj: [170747, 179414]
node: 170747, parent: 87412, adj: [63859, 87412]
node: 63859, parent: 170747, adj: [158875, 170747]
node: 158875, parent: 63859, adj: [64522, 63859]
node: 64522, parent: 158875, adj: [95480, 158875]
node: 95480, parent: 64522, adj: [30021, 64522]
node: 30021, parent: 95480, adj: [115045, 95480]
node: 115045, parent: 30021, adj: [137030, 30021]
node: 137030, parent: 115045, adj: [528, 115045]
node: 528, parent: 137030, adj: [86138, 137030]
node: 86138, parent: 528, adj: [119762, 528]
node: 119762, parent: 86138, adj: [26250, 86138]
node: 26250, parent: 119762, adj: [33792, 119762]
node: 33792, parent: 26250, adj: [167884, 26250]
node: 167884, parent: 33792, adj: [88338, 33792]
node: 88338, parent: 167884, adj: [64495, 167884]
node: 64495, parent: 88338, adj: [149824, 88338]
node: 149824, parent: 64495, adj: [173578, 64495]
node: 173578, parent: 149824, adj: [103720, 149824]
node: 103720, parent: 173578, adj: [186997, 173578]
node: 186997, parent: 103720, adj: [80311, 103720]
node: 80311, parent: 186997, adj: [130830, 186997]
node: 130830, parent: 80311, adj: [6297, 80311]
node: 6297, parent: 130830, adj: [157041, 130830]
node: 157041, parent: 6297, adj: [35031, 6297]
node: 35031, parent: 157041, adj: [180094, 157041]
node: 180094, parent: 35031, adj: [108128, 35031]
node: 108128, parent: 180094, adj: [26845, 180094]
node: 26845, parent: 108128, adj: [131715, 108128]
node: 131715, parent: 26845, adj: [35533, 26845]
node: 35533, parent: 131715, adj: [11454, 131715]
node: 11454, parent: 35533, adj: [132911, 35533]
node: 132911, parent: 11454, adj: [140260, 11454]
node: 140260, parent: 132911, adj: [53147, 132911]
node: 53147, parent: 140260, adj: [60163, 140260]
node: 60163, parent: 53147, adj: [126871, 53147]
node: 126871, parent: 60163, adj: [127303, 60163]
node: 127303, parent: 126871, adj: [154239, 126871]
node: 154239, parent: 127303, adj: [179336, 127303]
node: 179336, parent: 154239, adj: [104294, 154239]
node: 104294, parent: 179336, adj: [138008, 179336]
node: 138008, parent: 104294, adj: [17158, 104294]
node: 17158, parent: 138008, adj: [82978, 138008]
node: 82978, parent: 17158, adj: [164624, 17158]
node: 164624, parent: 82978, adj: [43983, 82978]
node: 43983, parent: 164624, adj: [194352, 164624]
node: 194352, parent: 43983, adj: [196746, 43983]
node: 196746, parent: 194352, adj: [116057, 194352]
node: 116057, parent: 196746, adj: [5495, 196746]
node: 5495, parent: 116057, adj: [84569, 116057]
node: 84569, parent: 5495, adj: [147610, 5495]
node: 147610, parent: 84569, adj: [111629, 84569]
node: 111629, parent: 147610, adj: [143799, 147610]
node: 143799, parent: 111629, adj: [75437, 111629]
node: 75437, parent: 143799, adj: [37180, 143799]
node: 37180, parent: 75437, adj: [94252, 75437]
node: 94252, parent: 37180, adj: [9910, 37180]
node: 9910, parent: 94252, adj: [139011, 94252]
node: 139011, parent: 9910, adj: [21833, 9910]
node: 21833, parent: 139011, adj: [117519, 139011]
node: 117519, parent: 21833, adj: [101221, 21833]
node: 101221, parent: 117519, adj: [70527, 117519]
node: 70527, parent: 101221, adj: [17247, 101221]
node: 17247, parent: 70527, adj: [108274, 70527]
node: 108274, parent: 17247, adj: [153087, 17247]
node: 153087, parent: 108274, adj: [3005, 108274]
node: 3005, parent: 153087, adj: [160821, 153087]
node: 160821, parent: 3005, adj: [56016, 3005]
node: 56016, parent: 160821, adj: [94268, 160821]
node: 94268, parent: 56016, adj: [86640, 56016]
node: 86640, parent: 94268, adj: [147320, 94268]
node: 147320, parent: 86640, adj: [112421, 86640]
node: 112421, parent: 147320, adj: [29817, 147320]
node: 29817, parent: 112421, adj: [54845, 112421]
node: 54845, parent: 29817, adj: [155979, 29817]
node: 155979, parent: 54845, adj: [10497, 54845]
node: 10497, parent: 155979, adj: [103579, 155979]
node: 103579, parent: 10497, adj: [144656, 10497]
node: 144656, parent: 103579, adj: [115229, 103579]
node: 115229, parent: 144656, adj: [104991, 144656]
node: 104991, parent: 115229, adj: [194909, 115229]
node: 194909, parent: 104991, adj: [38561, 104991]
node: 38561, parent: 194909, adj: [150179, 194909]
node: 150179, parent: 38561, adj: [151883, 38561]
node: 151883, parent: 150179, adj: [148818, 150179]
node: 148818, parent: 151883, adj: [33532, 151883]
node: 33532, parent: 148818, adj: [29003, 148818]
node: 29003, parent: 33532, adj: [22919, 33532]
node: 22919, parent: 29003, adj: [192416, 29003]
node: 192416, parent: 22919, adj: [27393, 22919]
node: 27393, parent: 192416, adj: [49415, 192416]
node: 49415, parent: 27393, adj: [12291, 27393]
node: 12291, parent: 49415, adj: [178024, 49415]
node: 178024, parent: 12291, adj: [95370, 12291]
node: 95370, parent: 178024, adj: [54140, 178024]
node: 54140, parent: 95370, adj: [40110, 95370]
node: 40110, parent: 54140, adj: [123400, 54140]
node: 123400, parent: 40110, adj: [120493, 40110]
node: 120493, parent: 123400, adj: [30346, 123400]
node: 30346, parent: 120493, adj: [5003, 120493]
node: 5003, parent: 30346, adj: [9883, 30346]
node: 9883, parent: 5003, adj: [114296, 5003]
node: 114296, parent: 9883, adj: [72869, 9883]
node: 72869, parent: 114296, adj: [51500, 114296]
node: 51500, parent: 72869, adj: [77548, 72869]
node: 77548, parent: 51500, adj: [161436, 51500]
node: 161436, parent: 77548, adj: [103037, 77548]
node: 103037, parent: 161436, adj: [143113, 161436]
node: 143113, parent: 103037, adj: [90554, 103037]
node: 90554, parent: 143113, adj: [75754, 143113]
node: 75754, parent: 90554, adj: [70233, 90554]
node: 70233, parent: 75754, adj: [160520, 75754]
node: 160520, parent: 70233, adj: [67732, 70233]
node: 67732, parent: 160520, adj: [186313, 160520]
node: 186313, parent: 67732, adj: [131916, 67732]
node: 131916, parent: 186313, adj: [155557, 186313]
node: 155557, parent: 131916, adj: [143903, 131916]
node: 143903, parent: 155557, adj: [30398, 155557]
node: 30398, parent: 143903, adj: [39124, 143903]
node: 39124, parent: 30398, adj: [20572, 30398]
node: 20572, parent: 39124, adj: [93042, 39124]
node: 93042, parent: 20572, adj: [186156, 20572]
node: 186156, parent: 93042, adj: [110502, 93042]
node: 110502, parent: 186156, adj: [15027, 186156]
node: 15027, parent: 110502, adj: [141504, 110502]
node: 141504, parent: 15027, adj: [6657, 15027]
node: 6657, parent: 141504, adj: [108678, 141504]
node: 108678, parent: 6657, adj: [42339, 6657]
node: 42339, parent: 108678, adj: [4638, 108678]
node: 4638, parent: 42339, adj: [50440, 42339]
node: 50440, parent: 4638, adj: [71939, 4638]
node: 71939, parent: 50440, adj: [1969, 50440]
node: 1969, parent: 71939, adj: [76267, 71939]
node: 76267, parent: 1969, adj: [79927, 1969]
node: 79927, parent: 76267, adj: [8807, 76267]
node: 8807, parent: 79927, adj: [129390, 79927]
node: 129390, parent: 8807, adj: [165696, 8807]
node: 165696, parent: 129390, adj: [43328, 129390]
node: 43328, parent: 165696, adj: [33430, 165696]
node: 33430, parent: 43328, adj: [109274, 43328]
node: 109274, parent: 33430, adj: [3837, 33430]
node: 3837, parent: 109274, adj: [31225, 109274]
node: 31225, parent: 3837, adj: [101249, 3837]
node: 101249, parent: 31225, adj: [162312, 31225]
node: 162312, parent: 101249, adj: [189309, 101249]
node: 189309, parent: 162312, adj: [43547, 162312]
node: 43547, parent: 189309, adj: [178434, 189309]
node: 178434, parent: 43547, adj: [98043, 43547]
node: 98043, parent: 178434, adj: [131334, 178434]
node: 131334, parent: 98043, adj: [113395, 98043]
node: 113395, parent: 131334, adj: [107392, 131334]
node: 107392, parent: 113395, adj: [98159, 113395]
node: 98159, parent: 107392, adj: [116595, 107392]
node: 116595, parent: 98159, adj: [26539, 98159]
node: 26539, parent: 116595, adj: [165158, 116595]
node: 165158, parent: 26539, adj: [166323, 26539]
node: 166323, parent: 165158, adj: [138339, 165158]
node: 138339, parent: 166323, adj: [30757, 166323]
node: 30757, parent: 138339, adj: [78510, 138339]
node: 78510, parent: 30757, adj: [100158, 30757]
node: 100158, parent: 78510, adj: [50604, 78510]
node: 50604, parent: 100158, adj: [165930, 100158]
node: 165930, parent: 50604, adj: [34666, 50604]
node: 34666, parent: 165930, adj: [130708, 165930]
node: 130708, parent: 34666, adj: [54924, 34666]
node: 54924, parent: 130708, adj: [130652, 130708]
node: 130652, parent: 54924, adj: [158367, 54924]
node: 158367, parent: 130652, adj: [64449, 130652]
node: 64449, parent: 158367, adj: [102471, 158367]
node: 102471, parent: 64449, adj: [38296, 64449]
node: 38296, parent: 102471, adj: [86823, 102471]
node: 86823, parent: 38296, adj: [50567, 38296]
node: 50567, parent: 86823, adj: [129237, 86823]
node: 129237, parent: 50567, adj: [3520, 50567]
node: 3520, parent: 129237, adj: [111310, 129237]
node: 111310, parent: 3520, adj: [182567, 3520]
node: 182567, parent: 111310, adj: [181293, 111310]
node: 181293, parent: 182567, adj: [57665, 182567]
node: 57665, parent: 181293, adj: [45101, 181293]
node: 45101, parent: 57665, adj: [35470, 57665]
node: 35470, parent: 45101, adj: [135737, 45101]
node: 135737, parent: 35470, adj: [162576, 35470]
node: 162576, parent: 135737, adj: [33638, 135737]
node: 33638, parent: 162576, adj: [78857, 162576]
node: 78857, parent: 33638, adj: [91514, 33638]
node: 91514, parent: 78857, adj: [121619, 78857]
node: 121619, parent: 91514, adj: [116697, 91514]
node: 116697, parent: 121619, adj: [109427, 121619]
node: 109427, parent: 116697, adj: [72272, 116697]
node: 72272, parent: 109427, adj: [15070, 109427]
node: 15070, parent: 72272, adj: [83785, 72272]
node: 83785, parent: 15070, adj: [148580, 15070]
node: 148580, parent: 83785, adj: [135061, 83785]
node: 135061, parent: 148580, adj: [44314, 148580]
node: 44314, parent: 135061, adj: [34799, 135061]
node: 34799, parent: 44314, adj: [19163, 44314]
node: 19163, parent: 34799, adj: [10926, 34799]
node: 10926, parent: 19163, adj: [55310, 19163]
node: 55310, parent: 10926, adj: [55925, 10926]
node: 55925, parent: 55310, adj: [3918, 55310]
node: 3918, parent: 55925, adj: [137987, 55925]
node: 137987, parent: 3918, adj: [32638, 3918]
node: 32638, parent: 137987, adj: [1466, 137987]
node: 1466, parent: 32638, adj: [143824, 32638]
node: 143824, parent: 1466, adj: [111374, 1466]
node: 111374, parent: 143824, adj: [2218, 143824]
node: 2218, parent: 111374, adj: [186323, 111374]
node: 186323, parent: 2218, adj: [33632, 2218]
node: 33632, parent: 186323, adj: [188967, 186323]
node: 188967, parent: 33632, adj: [9184, 33632]
node: 9184, parent: 188967, adj: [183182, 188967]
node: 183182, parent: 9184, adj: [73247, 9184]
node: 73247, parent: 183182, adj: [193546, 183182]
node: 193546, parent: 73247, adj: [168267, 73247]
node: 168267, parent: 193546, adj: [191430, 193546]
node: 191430, parent: 168267, adj: [65732, 168267]
node: 65732, parent: 191430, adj: [68021, 191430]
node: 68021, parent: 65732, adj: [14464, 65732]
node: 14464, parent: 68021, adj: [50146, 68021]
node: 50146, parent: 14464, adj: [45051, 14464]
node: 45051, parent: 50146, adj: [48824, 50146]
node: 48824, parent: 45051, adj: [139977, 45051]
node: 139977, parent: 48824, adj: [134141, 48824]
node: 134141, parent: 139977, adj: [120300, 139977]
node: 120300, parent: 134141, adj: [50377, 134141]
node: 50377, parent: 120300, adj: [118863, 120300]
node: 118863, parent: 50377, adj: [14025, 50377]
node: 14025, parent: 118863, adj: [112575, 118863]
node: 112575, parent: 14025, adj: [124722, 14025]
node: 124722, parent: 112575, adj: [177896, 112575]
node: 177896, parent: 124722, adj: [132425, 124722]
node: 132425, parent: 177896, adj: [98881, 177896]
node: 98881, parent: 132425, adj: [110238, 132425]
node: 110238, parent: 98881, adj: [14861, 98881]
node: 14861, parent: 110238, adj: [121874, 110238]
node: 121874, parent: 14861, adj: [73451, 14861]
node: 73451, parent: 121874, adj: [156529, 121874]
node: 156529, parent: 73451, adj: [162572, 73451]
node: 162572, parent: 156529, adj: [192590, 156529]
node: 192590, parent: 162572, adj: [54905, 162572]
node: 54905, parent: 192590, adj: [18532, 192590]
node: 18532, parent: 54905, adj: [180123, 54905]
node: 180123, parent: 18532, adj: [3366, 18532]
node: 3366, parent: 180123, adj: [23709, 180123]
node: 23709, parent: 3366, adj: [82981, 3366]
node: 82981, parent: 23709, adj: [40528, 23709]
node: 40528, parent: 82981, adj: [118315, 82981]
node: 118315, parent: 40528, adj: [149162, 40528]
node: 149162, parent: 118315, adj: [84127, 118315]
node: 84127, parent: 149162, adj: [162206, 149162]
node: 162206, parent: 84127, adj: [160076, 84127]
node: 160076, parent: 162206, adj: [189884, 162206]
node: 189884, parent: 160076, adj: [150241, 160076]
node: 150241, parent: 189884, adj: [76654, 189884]
